insiderthreat,vector,date,user,source,action
1,1,1283212800,HFC0492,PC-4332,Banks-Kellie@harris.com
1,0,1283299200,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1283299200,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1283299200,HFC0492,PC-4332,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1283299200,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1283299200,HFC0492,PC-4332,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1283299200,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1283299200,HFC0492,PC-4332,http://boeing.com/WboUhagvat1904327536.htm
1,0,1283299200,HFC0492,PC-4332,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1283299200,HFC0492,PC-4332,http://indeed.com/WboUhagvat1680703797.html
1,0,1283385600,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1283385600,HFC0492,PC-4332,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1283385600,HFC0492,PC-4332,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1283385600,HFC0492,PC-4332,http://hp.com/WboUhagvat1944152218.jsp
1,0,1283385600,HFC0492,PC-4332,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1283385600,HFC0492,PC-4332,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1283385600,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1283385600,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1283385600,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1283385600,HFC0492,PC-4332,http://craigslist.org/WboUhagvat1105403916.aspx
1,0,1283385600,HFC0492,PC-4332,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1283385600,HFC0492,PC-4332,http://job-hunt.org/WboUhagvat919122234.html
1,0,1283385600,HFC0492,PC-4332,http://boeing.com/WboUhagvat1904327536.htm
1,0,1283385600,HFC0492,PC-4332,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1283385600,HFC0492,PC-4332,http://indeed.com/WboUhagvat1680703797.html
1,0,1283385600,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1283385600,HFC0492,PC-4332,http://harris.com/WboUhagvat1919385663.htm
1,0,1283385600,HFC0492,PC-4332,http://harris.com/WboUhagvat1919385663.htm
1,0,1283385600,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1283472000,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,1,1283472000,HFC0492,PC-4332,Banks-Kellie@harris.com
1,1,1283472000,HFC0492,PC-4332,Banks-Kellie@harris.com
1,0,1283817600,HFC0492,PC-4332,http://yahoo.com/hotjobs/WboUhagvat752138490.php
1,0,1283817600,HFC0492,PC-4332,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1283817600,HFC0492,PC-4332,http://indeed.com/WboUhagvat1680703797.html
1,0,1283817600,HFC0492,PC-4332,http://job-hunt.org/WboUhagvat919122234.html
1,0,1283817600,HFC0492,PC-4332,http://boeing.com/WboUhagvat1904327536.htm
1,0,1283817600,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1283817600,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1283817600,HFC0492,PC-4332,http://harris.com/WboUhagvat1919385663.htm
1,0,1283817600,HFC0492,PC-4332,http://yahoo.com/hotjobs/WboUhagvat752138490.php
1,0,1283904000,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1283904000,HFC0492,PC-4332,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1283904000,HFC0492,PC-4332,http://indeed.com/WboUhagvat1680703797.html
1,0,1283904000,HFC0492,PC-4332,http://indeed.com/WboUhagvat1680703797.html
1,0,1283904000,HFC0492,PC-4332,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1283904000,HFC0492,PC-4332,http://harris.com/WboUhagvat1919385663.htm
1,0,1283904000,HFC0492,PC-4332,http://hp.com/WboUhagvat1944152218.jsp
1,0,1283904000,HFC0492,PC-4332,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1283990400,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1283990400,HFC0492,PC-4332,http://simplyhired.com/WboUhagvat57469130.jsp
1,1,1283990400,HFC0492,PC-4332,Banks-Kellie@harris.com
1,0,1284076800,HFC0492,PC-4332,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1284076800,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,1,1284076800,HFC0492,PC-4332,Banks-Kellie@harris.com
1,1,1284076800,HFC0492,PC-4332,Banks-Kellie@harris.com
1,0,1284076800,HFC0492,PC-4332,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1284076800,HFC0492,PC-4332,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1284076800,HFC0492,PC-4332,http://hp.com/WboUhagvat1944152218.jsp
1,0,1284076800,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,1,1284076800,HFC0492,PC-4332,Banks-Kellie@harris.com
1,0,1284076800,HFC0492,PC-4332,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1284076800,HFC0492,PC-4332,http://yahoo.com/hotjobs/WboUhagvat752138490.php
1,0,1284076800,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1284076800,HFC0492,PC-4332,http://boeing.com/WboUhagvat1904327536.htm
1,0,1284336000,HFC0492,PC-4332,http://boeing.com/WboUhagvat1904327536.htm
1,0,1284336000,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1284336000,HFC0492,PC-4332,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1284336000,HFC0492,PC-4332,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1284336000,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1284336000,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1284336000,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1284336000,HFC0492,PC-4332,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1284336000,HFC0492,PC-4332,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1284336000,HFC0492,PC-4332,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1284422400,HFC0492,PC-4332,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1284422400,HFC0492,PC-4332,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1284422400,HFC0492,PC-4332,http://harris.com/WboUhagvat1919385663.htm
1,0,1284422400,HFC0492,PC-4332,http://yahoo.com/hotjobs/WboUhagvat752138490.php
1,0,1284422400,HFC0492,PC-4332,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1284508800,HFC0492,PC-4332,http://craigslist.org/WboUhagvat1105403916.aspx
1,0,1284508800,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1284508800,HFC0492,PC-4332,http://raytheon.com/WboUhagvat343187784.jsp
1,1,1284508800,HFC0492,PC-4332,Banks-Kellie@harris.com
1,0,1284508800,HFC0492,PC-4332,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1284595200,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1284595200,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1284595200,HFC0492,PC-4332,http://hp.com/WboUhagvat1944152218.jsp
1,0,1284595200,HFC0492,PC-4332,http://boeing.com/WboUhagvat1904327536.htm
1,0,1284681600,HFC0492,PC-4332,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1284681600,HFC0492,PC-4332,http://harris.com/WboUhagvat1919385663.htm
1,0,1284681600,HFC0492,PC-4332,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1284681600,HFC0492,PC-4332,http://indeed.com/WboUhagvat1680703797.html
1,0,1284681600,HFC0492,PC-4332,http://monster.com/WboUhagvat1180707852.html
1,0,1284681600,HFC0492,PC-4332,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1284681600,HFC0492,PC-4332,http://job-hunt.org/WboUhagvat919122234.html
1,0,1284681600,HFC0492,PC-4332,http://northropgrumman.com/WboUhagvat572113271.aspx
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292198400,DRR0162,PC-5168,Connect
1,2,1292198400,DRR0162,PC-5168,Disconnect
1,2,1292457600,DRR0162,PC-5168,Connect
1,2,1292457600,DRR0162,PC-5168,Disconnect
1,2,1292457600,DRR0162,PC-5168,Connect
1,2,1292457600,DRR0162,PC-5168,Disconnect
1,2,1292457600,DRR0162,PC-5168,Connect
1,2,1292457600,DRR0162,PC-5168,Disconnect
1,2,1292457600,DRR0162,PC-5168,Connect
1,2,1292457600,DRR0162,PC-5168,Disconnect
1,2,1292457600,DRR0162,PC-5168,Connect
1,2,1292457600,DRR0162,PC-5168,Disconnect
1,2,1292457600,DRR0162,PC-5168,Connect
1,2,1292457600,DRR0162,PC-5168,Disconnect
1,2,1292457600,DRR0162,PC-5168,Connect
1,2,1292457600,DRR0162,PC-5168,Disconnect
1,2,1292889600,DRR0162,PC-5168,Connect
1,2,1292889600,DRR0162,PC-5168,Disconnect
1,2,1292889600,DRR0162,PC-5168,Connect
1,2,1292889600,DRR0162,PC-5168,Disconnect
1,2,1292889600,DRR0162,PC-5168,Connect
1,2,1292889600,DRR0162,PC-5168,Disconnect
1,2,1292889600,DRR0162,PC-5168,Connect
1,2,1292889600,DRR0162,PC-5168,Disconnect
1,2,1292889600,DRR0162,PC-5168,Connect
1,2,1292889600,DRR0162,PC-5168,Disconnect
1,2,1292889600,DRR0162,PC-5168,Connect
1,2,1292889600,DRR0162,PC-5168,Disconnect
1,2,1292976000,DRR0162,PC-5168,Connect
1,2,1292976000,DRR0162,PC-5168,Disconnect
1,2,1292976000,DRR0162,PC-5168,Connect
1,2,1292976000,DRR0162,PC-5168,Disconnect
1,2,1292976000,DRR0162,PC-5168,Connect
1,2,1292976000,DRR0162,PC-5168,Disconnect
1,2,1292976000,DRR0162,PC-5168,Connect
1,2,1292976000,DRR0162,PC-5168,Disconnect
1,2,1292976000,DRR0162,PC-5168,Connect
1,2,1292976000,DRR0162,PC-5168,Disconnect
1,1,1293408000,DRR0162,PC-5168,Dacey.Jorden.Bowen@dtaa.com
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293494400,DRR0162,PC-5168,Connect
1,2,1293494400,DRR0162,PC-5168,Disconnect
1,2,1293580800,DRR0162,PC-5168,Connect
1,2,1293580800,DRR0162,PC-5168,Disconnect
1,2,1293580800,DRR0162,PC-5168,Connect
1,2,1293580800,DRR0162,PC-5168,Disconnect
1,2,1293580800,DRR0162,PC-5168,Connect
1,2,1293580800,DRR0162,PC-5168,Disconnect
1,2,1293580800,DRR0162,PC-5168,Connect
1,2,1293580800,DRR0162,PC-5168,Disconnect
1,2,1293580800,DRR0162,PC-5168,Connect
1,2,1293580800,DRR0162,PC-5168,Disconnect
1,2,1293580800,DRR0162,PC-5168,Connect
1,2,1293580800,DRR0162,PC-5168,Disconnect
1,2,1293580800,DRR0162,PC-5168,Connect
1,2,1293580800,DRR0162,PC-5168,Disconnect
1,2,1294099200,DRR0162,PC-5168,Connect
1,2,1294099200,DRR0162,PC-5168,Disconnect
1,2,1294099200,DRR0162,PC-5168,Connect
1,2,1294099200,DRR0162,PC-5168,Disconnect
1,2,1294099200,DRR0162,PC-5168,Connect
1,2,1294099200,DRR0162,PC-5168,Disconnect
1,2,1294099200,DRR0162,PC-5168,Connect
1,2,1294099200,DRR0162,PC-5168,Disconnect
1,2,1294099200,DRR0162,PC-5168,Connect
1,2,1294099200,DRR0162,PC-5168,Disconnect
1,2,1294099200,DRR0162,PC-5168,Connect
1,2,1294099200,DRR0162,PC-5168,Disconnect
1,2,1294099200,DRR0162,PC-5168,Connect
1,2,1294099200,DRR0162,PC-5168,Disconnect
1,0,1287360000,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1287360000,EDB0714,PC-6103,http://monster.com/WboUhagvat1180707852.html
1,0,1287360000,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1287360000,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1287446400,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1287446400,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1287446400,EDB0714,PC-6103,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1287446400,EDB0714,PC-6103,http://job-hunt.org/WboUhagvat919122234.html
1,0,1287446400,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1287446400,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1287446400,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1287446400,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1287446400,EDB0714,PC-6103,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1287532800,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1287532800,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1287532800,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1287532800,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1287532800,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1287532800,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1287532800,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1287619200,EDB0714,PC-6103,http://harris.com/WboUhagvat1919385663.htm
1,0,1287619200,EDB0714,PC-6103,http://harris.com/WboUhagvat1919385663.htm
1,0,1287619200,EDB0714,PC-6103,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1287619200,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1287619200,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1287619200,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1287619200,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1287705600,EDB0714,PC-6103,http://job-hunt.org/WboUhagvat919122234.html
1,0,1287705600,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1287705600,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1287705600,EDB0714,PC-6103,http://yahoo.com/hotjobs/WboUhagvat752138490.php
1,1,1287705600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1287705600,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,1,1287705600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1287705600,EDB0714,PC-6103,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1287705600,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1287705600,EDB0714,PC-6103,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1287964800,EDB0714,PC-6103,http://craigslist.org/WboUhagvat1105403916.aspx
1,0,1287964800,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1287964800,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1287964800,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1287964800,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1287964800,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1287964800,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1287964800,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1287964800,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1287964800,EDB0714,PC-6103,http://indeed.com/WboUhagvat1680703797.html
1,0,1288051200,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1288051200,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1288051200,EDB0714,PC-6103,http://indeed.com/WboUhagvat1680703797.html
1,0,1288051200,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1288051200,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1288051200,EDB0714,PC-6103,http://craigslist.org/WboUhagvat1105403916.aspx
1,0,1288051200,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1288137600,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1288137600,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,1,1288137600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288137600,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1288137600,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,1,1288137600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,1,1288137600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288137600,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,1,1288224000,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288224000,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1288224000,EDB0714,PC-6103,http://job-hunt.org/WboUhagvat919122234.html
1,0,1288224000,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1288224000,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1288224000,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1288224000,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1288224000,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1288310400,EDB0714,PC-6103,http://craigslist.org/WboUhagvat1105403916.aspx
1,0,1288569600,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,1,1288569600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288569600,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,1,1288569600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288569600,EDB0714,PC-6103,http://simplyhired.com/WboUhagvat57469130.jsp
1,1,1288569600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288569600,EDB0714,PC-6103,http://harris.com/WboUhagvat1919385663.htm
1,0,1288569600,EDB0714,PC-6103,http://monster.com/WboUhagvat1180707852.html
1,0,1288656000,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1288656000,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1288656000,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1288656000,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1288656000,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1288656000,EDB0714,PC-6103,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1288656000,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1288742400,EDB0714,PC-6103,http://monster.com/WboUhagvat1180707852.html
1,0,1288742400,EDB0714,PC-6103,http://hp.com/WboUhagvat1944152218.jsp
1,0,1288742400,EDB0714,PC-6103,http://monster.com/WboUhagvat1180707852.html
1,0,1288742400,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,0,1288742400,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1288742400,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1288742400,EDB0714,PC-6103,http://harris.com/WboUhagvat1919385663.htm
1,0,1288828800,EDB0714,PC-6103,http://monster.com/WboUhagvat1180707852.html
1,0,1288828800,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,1,1288915200,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288915200,EDB0714,PC-6103,http://yahoo.com/hotjobs/WboUhagvat752138490.php
1,0,1288915200,EDB0714,PC-6103,http://jobhuntersbible.com/WboUhagvat1258877042.aspx
1,1,1288915200,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288915200,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,1,1288915200,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1288915200,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1289174400,EDB0714,PC-6103,http://job-hunt.org/WboUhagvat919122234.html
1,1,1289174400,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1289174400,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1289174400,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1289174400,EDB0714,PC-6103,http://job-hunt.org/WboUhagvat919122234.html
1,0,1289174400,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1289174400,EDB0714,PC-6103,http://linkedin.com/WboUhagvat1479839504.aspx
1,1,1289174400,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1289174400,EDB0714,PC-6103,http://careerbuilder.com/WboUhagvat660170997.htm
1,0,1289174400,EDB0714,PC-6103,http://monster.com/WboUhagvat1180707852.html
1,0,1289174400,EDB0714,PC-6103,http://monster.com/WboUhagvat1180707852.html
1,1,1289174400,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1289260800,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1289260800,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1289260800,EDB0714,PC-6103,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1289347200,EDB0714,PC-6103,http://job-hunt.org/WboUhagvat919122234.html
1,0,1289347200,EDB0714,PC-6103,http://aol.com/jobs/WboUhagvat1963819229.jsp
1,0,1289347200,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1289433600,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1289433600,EDB0714,PC-6103,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1289433600,EDB0714,PC-6103,http://simplyhired.com/WboUhagvat57469130.jsp
1,0,1289433600,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1289433600,EDB0714,PC-6103,http://job-hunt.org/WboUhagvat919122234.html
1,1,1289433600,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1289433600,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1289433600,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,0,1289520000,EDB0714,PC-6103,http://linkedin.com/WboUhagvat1479839504.aspx
1,0,1289520000,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,0,1289520000,EDB0714,PC-6103,http://yahoo.com/hotjobs/WboUhagvat752138490.php
1,0,1289520000,EDB0714,PC-6103,http://northropgrumman.com/WboUhagvat572113271.aspx
1,0,1289520000,EDB0714,PC-6103,http://harris.com/WboUhagvat1919385663.htm
1,0,1289520000,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1289779200,EDB0714,PC-6103,http://harris.com/WboUhagvat1919385663.htm
1,0,1289779200,EDB0714,PC-6103,http://raytheon.com/WboUhagvat343187784.jsp
1,1,1289779200,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,0,1289779200,EDB0714,PC-6103,http://lockheedmartin.com/WboUhagvat1636367808.htm
1,0,1289779200,EDB0714,PC-6103,http://boeing.com/WboUhagvat1904327536.htm
1,1,1289779200,EDB0714,PC-6103,Wang_Cohen@raytheon.com
1,1,1289779200,EDB0714,PC-6103,Wang_Cohen@raytheon.com
